term,int_rate,installment,emp_length,annual_inc,loan_status,dti,pub_rec,revol_bal,revol_util,total_acc,mort_acc
36,12.12,499.08,10.0,58000.0,0,20.69,0.0,25563.0,27.3,46.0,0.0
36,14.65,68.99,3.0,100000.0,0,22.44,0.0,85842.0,36.2,56.0,6.0
36,9.91,193.35,10.0,24000.0,0,5.6,0.0,3866.0,72.9,12.0,1.5905941574050508
36,7.62,872.52,6.0,200000.0,0,7.65,0.0,42214.0,32.5,44.0,0.0
60,23.28,902.29,9.0,79800.0,0,21.71,0.0,20860.0,88.8,30.0,2.0
60,17.99,470.95,10.0,110000.0,0,22.34,0.0,62764.0,80.6,36.0,8.0
36,7.9,291.79,5.740067017711824,37000.0,0,15.47,0.0,4993.0,73.4,14.0,1.0
36,13.11,219.36,5.740067017711824,56016.0,0,2.76,0.0,5948.0,50.4,23.0,2.0
36,13.11,202.49,4.0,70000.0,0,17.19,0.0,6225.0,41.2,12.0,0.0
60,18.25,587.19,3.0,170000.0,0,7.06,0.0,4426.0,26.8,25.0,1.5905941574050508
60,24.7,866.52,8.0,75000.0,0,5.52,0.0,7091.0,74.6,9.0,0.0
36,14.33,686.77,10.0,92100.0,0,7.7,0.0,22916.0,55.0,28.0,0.0
36,12.12,332.72,8.0,32000.0,0,13.31,0.0,6160.0,34.2,15.0,0.0
36,15.81,596.08,6.0,46000.0,0,17.01,0.0,15484.0,86.0,10.0,0.0
36,17.27,536.81,9.0,64000.0,0,9.07,0.0,16766.0,42.0,15.0,1.5905941574050508
36,18.49,606.04,5.740067017711824,53500.0,0,12.47,0.0,14677.0,44.0,21.0,2.0
36,16.77,341.17,1.0,43200.0,0,14.11,0.0,1843.0,48.5,26.0,1.5905941574050508
36,12.12,207.95,7.0,68400.0,0,31.23,0.0,47574.0,95.1,24.0,7.0
60,19.72,558.38,10.0,54000.0,0,21.98,0.0,15069.0,84.7,39.0,6.0
36,13.99,239.21,10.0,72000.0,0,23.58,0.0,10441.0,87.7,22.0,0.0
36,10.16,282.19,10.0,44000.0,0,22.72,0.0,18537.0,73.3,18.0,2.0
36,14.33,206.03,2.0,58000.0,0,26.26,0.0,8458.0,90.9,25.0,0.0
36,13.11,323.98,0.0,45760.0,0,6.56,0.0,7924.0,39.0,12.0,0.0
36,14.33,324.5,6.0,28000.0,0,23.14,0.0,7031.0,44.5,13.0,0.0
36,14.09,547.55,10.0,85000.0,0,22.83,0.0,49861.0,67.1,38.0,2.0
60,15.81,48.44,5.0,32000.0,0,14.83,0.0,12105.0,83.5,12.0,0.0
36,11.71,248.07,3.0,90000.0,0,6.37,0.0,1878.0,16.3,18.0,1.5905941574050508
36,10.65,521.18,10.0,120000.0,0,5.22,0.0,6469.0,93.8,6.0,1.5905941574050508
36,15.8,525.88,1.0,65000.0,0,16.04,0.0,13334.0,75.3,13.0,0.0
36,14.09,410.66,10.0,42080.0,0,19.05,0.0,19007.0,87.2,15.0,1.0
36,14.65,496.72,0.0,60000.0,0,24.4,0.0,20048.0,62.8,25.0,1.0
36,14.33,549.42,10.0,55000.0,0,19.72,0.0,10420.0,58.2,29.0,1.0
36,17.27,150.31,4.0,35000.0,0,21.12,0.0,4109.0,69.6,24.0,0.0
36,13.67,748.39,10.0,75999.96,0,11.4,0.0,28182.0,54.8,28.0,1.5905941574050508
36,13.11,472.46,10.0,75000.0,0,21.84,0.0,17937.0,68.1,23.0,0.0
36,12.12,232.91,10.0,140000.0,0,15.03,0.0,28920.0,68.4,39.0,3.0
36,15.8,77.13,5.740067017711824,56400.0,0,27.62,0.0,7636.0,74.9,41.0,3.0
60,17.77,454.84,10.0,60000.0,0,17.22,0.0,12067.0,44.4,21.0,4.0
60,20.89,809.75,9.0,80000.0,0,18.15,1.0,14958.0,64.8,26.0,1.5905941574050508
36,13.67,85.05,6.0,58000.0,0,19.03,0.0,3131.0,62.6,38.0,0.0
36,16.29,591.29,5.0,42000.0,0,31.51,0.0,20234.0,69.8,48.0,0.0
36,12.12,332.72,10.0,90000.0,0,13.83,0.0,33016.0,73.7,41.0,4.0
36,18.49,582.38,10.0,42000.0,0,17.69,0.0,3264.0,53.5,30.0,2.0
36,7.62,290.58,5.740067017711824,52000.0,0,33.23,0.0,7182.0,26.9,20.0,0.0
36,12.12,202.13,4.0,33198.0,0,11.89,0.0,3053.0,57.6,5.0,0.0
36,17.99,506.07,0.0,50000.0,0,12.86,0.0,18245.0,83.7,22.0,0.0
36,16.29,42.37,2.0,26000.0,0,10.66,0.0,7363.0,51.5,20.0,5.0
60,21.48,437.19,10.0,110000.0,0,19.32,0.0,26198.0,46.3,45.0,4.0
60,21.49,519.27,7.0,98000.0,0,12.01,0.0,6473.0,92.5,15.0,0.0
36,15.81,420.76,10.0,103000.0,0,4.72,0.0,19643.0,89.7,22.0,4.0
36,10.65,206.84,4.0,22000.0,0,21.56,0.0,7571.0,54.1,15.0,1.5905941574050508
36,7.9,375.49,3.0,66000.0,0,30.36,0.0,41884.0,44.8,47.0,6.0
60,20.5,428.37,7.0,68000.0,0,11.24,0.0,11245.0,86.5,27.0,3.0
36,18.49,564.18,10.0,70000.0,0,25.18,0.0,19299.0,88.8,31.0,2.0
36,12.42,445.26,7.0,164000.0,0,20.52,0.0,26781.0,25.6,37.0,1.5905941574050508
60,20.3,933.14,10.0,140000.0,0,12.82,0.0,22171.0,75.9,32.0,1.5905941574050508
36,18.49,545.99,10.0,76000.0,0,22.18,0.0,19442.0,94.4,29.0,0.0
36,11.14,393.67,6.0,75000.0,0,8.7,0.0,10419.0,73.9,16.0,2.0
36,14.33,324.5,7.0,35000.0,0,20.85,0.0,5503.0,57.9,19.0,0.0
36,18.75,51.15,0.0,13776.0,0,5.92,0.0,754.0,94.2,4.0,0.0
36,14.33,575.17,3.0,48000.0,0,21.08,0.0,17640.0,75.7,23.0,0.0
36,13.11,438.72,10.0,82000.0,0,15.63,0.0,13702.0,70.6,20.0,4.0
36,11.14,419.91,8.0,60000.0,0,13.48,0.0,17574.0,52.9,22.0,0.0
36,11.14,328.06,10.0,53000.0,0,16.85,0.0,8020.0,62.2,21.0,5.0
60,21.98,688.12,10.0,70000.0,0,20.83,0.0,30315.0,75.2,32.0,0.0
36,17.99,524.14,4.0,30000.0,0,17.72,0.0,8940.0,88.5,38.0,0.0
36,18.55,327.87,9.0,130000.0,0,11.87,0.0,5189.0,94.3,14.0,1.5905941574050508
36,17.27,286.3,10.0,42000.0,0,11.31,0.0,9918.0,42.2,36.0,5.0
60,19.72,505.7,10.0,84143.92,0,28.81,0.0,12042.0,71.7,21.0,1.0
60,15.8,464.87,9.0,55000.0,0,3.82,0.0,5839.0,26.5,27.0,1.0
36,18.49,152.88,2.0,18000.0,0,13.67,0.0,4837.0,76.8,5.0,0.0
60,18.25,473.58,6.0,38000.0,0,19.77,0.0,16927.0,79.7,21.0,1.5905941574050508
36,14.09,562.09,3.0,80000.0,0,17.41,0.0,9492.0,64.1,18.0,2.0
36,13.11,506.21,1.0,65000.0,0,19.57,0.0,12861.0,75.2,28.0,0.0
36,17.27,834.74,1.0,52000.0,0,13.59,0.0,20224.0,86.8,17.0,0.0
60,22.95,506.92,10.0,62000.0,0,7.57,0.0,8930.0,85.9,20.0,1.0
36,11.14,449.43,10.0,55000.0,0,11.91,0.0,1919.0,12.7,21.0,2.0
36,12.12,212.94,0.0,45000.0,0,9.12,0.0,7601.0,39.4,52.0,1.0
36,15.31,835.62,10.0,85000.0,0,20.97,0.0,26417.0,75.5,35.0,4.0
36,15.81,326.97,10.0,19200.0,0,16.42,0.0,7333.0,57.3,11.0,0.0
36,7.62,97.38,10.0,56603.0,0,17.49,0.0,229.0,6.7,32.0,1.0
36,19.72,627.51,10.0,42873.36,0,23.96,0.0,14189.0,93.5,27.0,0.0
36,14.33,96.15,10.0,56791.0,0,25.29,0.0,17026.0,65.9,34.0,0.0
60,18.49,641.52,10.0,79272.0,0,24.22,0.0,11687.0,50.8,20.0,2.0
60,24.33,724.0,5.0,65000.0,0,14.1,0.0,14995.0,70.5,13.0,0.0
36,14.27,205.86,8.0,85000.0,0,1.93,0.0,4922.0,9.2,12.0,1.5905941574050508
60,11.71,773.44,10.0,105000.0,0,16.97,0.0,34162.0,37.2,31.0,1.5905941574050508
60,19.99,927.1,2.0,120000.0,0,10.96,0.0,6312.0,23.4,26.0,0.0
60,17.99,548.39,9.0,77000.0,0,12.55,0.0,29237.0,62.7,31.0,5.0
36,17.27,393.66,5.0,32300.0,0,22.74,0.0,9396.0,83.9,15.0,0.0
60,13.11,456.19,10.0,103000.0,0,12.77,0.0,6334.0,42.5,26.0,1.0
60,13.11,342.15,10.0,97000.0,0,8.68,0.0,17565.0,32.0,19.0,5.0
60,18.55,539.57,8.0,44000.0,0,21.35,0.0,10157.0,67.7,20.0,2.0
36,15.81,333.98,5.740067017711824,32000.0,0,11.35,0.0,5610.0,65.2,30.0,0.0
36,11.14,262.45,10.0,150000.0,0,25.21,0.0,37972.0,58.0,40.0,4.0
36,17.77,720.75,10.0,73000.0,0,27.27,0.0,35539.0,68.1,41.0,2.0
36,18.75,341.56,9.0,50000.0,0,7.87,0.0,6779.0,71.4,6.0,0.0
36,21.48,1099.74,10.0,140000.0,0,5.7,0.0,11247.0,93.3,26.0,2.0
36,15.8,105.18,5.0,88800.0,0,19.47,1.0,770.0,96.2,34.0,0.0
36,12.12,567.29,10.0,38400.0,0,20.0,0.0,21163.0,67.4,19.0,1.0
60,19.72,474.09,1.0,41000.0,0,12.15,0.0,10731.0,47.1,37.0,1.0
60,13.49,496.91,8.0,58000.0,0,11.48,0.0,15924.0,52.7,16.0,1.5905941574050508
60,19.72,263.39,6.0,60000.0,0,10.0,1.0,8515.0,63.1,13.0,0.0
36,15.81,429.53,2.0,36000.0,0,6.3,0.0,185.0,23.1,5.0,0.0
36,12.12,119.78,5.740067017711824,12000.0,0,22.8,0.0,5740.0,52.5,21.0,0.0
36,10.16,456.84,3.0,39700.0,0,25.63,0.0,16046.0,35.3,28.0,1.0
60,22.47,474.08,4.0,57000.0,0,17.16,0.0,9759.0,45.0,39.0,1.0
60,18.49,513.22,6.0,126000.0,0,16.05,0.0,8977.0,53.4,18.0,1.0
60,22.95,597.03,1.0,54000.0,0,31.67,0.0,30460.0,84.4,38.0,0.0
36,14.65,265.61,6.0,66000.0,0,21.05,0.0,20251.0,50.4,12.0,1.5905941574050508
60,14.65,566.56,3.0,115000.0,0,10.8,0.0,14138.0,52.4,39.0,1.5905941574050508
36,17.27,71.58,10.0,40000.0,0,4.77,0.0,2144.0,85.8,9.0,1.5905941574050508
36,11.14,98.42,7.0,46000.0,0,12.72,0.0,2006.0,71.6,7.0,1.0
60,19.05,449.9,8.0,110800.0,0,7.31,0.0,15093.0,68.6,21.0,2.0
60,13.11,369.52,8.0,42000.0,0,18.17,0.0,3947.0,19.3,20.0,5.0
36,15.31,212.39,10.0,45000.0,0,27.89,0.0,29739.0,67.9,43.0,1.0
36,11.14,176.33,5.0,44000.0,0,28.91,0.0,9441.0,47.0,26.0,1.0
60,13.11,464.75,9.0,68000.0,0,10.32,0.0,6605.0,41.0,14.0,1.0
36,17.77,432.45,5.0,52000.0,0,9.99,0.0,6017.0,73.4,17.0,1.0
60,18.75,387.05,3.0,57700.0,0,10.79,0.0,13884.0,57.1,17.0,1.0
36,13.67,210.91,5.740067017711824,15803.16,0,24.98,0.0,8233.0,78.4,34.0,0.0
36,15.31,348.18,8.0,30600.0,0,3.84,0.0,3739.0,26.9,6.0,0.0
36,14.33,393.18,1.0,72000.0,0,20.15,0.0,35924.0,61.5,23.0,1.0
36,13.11,330.73,10.0,48000.0,0,11.08,0.0,18150.0,83.3,16.0,1.0
36,18.75,463.93,5.0,70000.0,0,22.71,0.0,5851.0,47.6,24.0,2.0
60,18.25,510.6,7.0,42000.0,0,23.89,1.0,20368.0,65.7,25.0,0.0
36,15.31,487.45,3.0,46000.0,0,22.3,0.0,10382.0,59.3,18.0,0.0
60,14.09,466.3,10.0,120000.0,0,15.28,0.0,19345.0,52.1,28.0,5.0
36,19.72,314.68,0.0,26000.0,0,9.78,0.0,7286.0,97.1,15.0,1.0
36,10.74,668.63,7.0,45000.0,0,17.36,0.0,30461.0,60.9,22.0,1.5905941574050508
60,18.75,516.07,10.0,60000.0,0,13.22,0.0,13966.0,51.7,29.0,0.0
36,9.91,467.27,0.0,78000.0,0,9.09,0.0,17234.0,66.3,16.0,1.5905941574050508
36,14.27,411.71,10.0,75000.0,0,19.85,0.0,36016.0,62.5,25.0,1.5905941574050508
36,14.65,551.91,10.0,100000.0,0,31.1,0.0,42528.0,91.0,47.0,0.0
36,17.77,648.67,5.0,55000.0,0,32.81,0.0,9721.0,71.0,22.0,0.0
36,12.12,319.41,0.0,30000.0,0,19.96,0.0,457.0,10.2,22.0,2.0
36,14.65,300.97,5.740067017711824,22000.0,0,24.98,0.0,8189.0,81.9,8.0,0.0
36,12.12,316.09,10.0,70000.0,0,26.21,0.0,7586.0,61.7,38.0,0.0
60,19.05,537.54,10.0,52000.0,0,27.3,0.0,9284.0,53.7,24.0,5.0
60,13.11,317.06,6.0,65000.0,0,10.02,0.0,16713.0,54.3,10.0,0.0
36,7.51,311.11,3.0,48000.0,0,21.3,0.0,4894.0,26.5,24.0,1.5905941574050508
60,22.95,473.12,10.0,66000.0,0,14.18,0.0,12944.0,63.1,30.0,4.0
36,18.75,236.54,10.0,60000.0,0,20.54,0.0,14091.0,93.9,23.0,1.0
60,13.67,473.5,10.0,41000.0,0,14.2,0.0,6493.0,50.7,9.0,0.0
36,18.49,282.09,10.0,44160.0,0,29.81,0.0,9494.0,95.9,28.0,8.0
36,13.11,404.97,4.0,45000.0,0,26.48,0.0,29975.0,79.3,29.0,2.0
60,22.45,947.77,10.0,125000.0,0,11.94,0.0,33380.0,58.1,35.0,4.0
60,20.99,735.7,4.0,79000.0,0,15.74,0.0,2285.0,20.6,42.0,1.5905941574050508
36,14.09,213.89,0.0,50980.0,0,19.7,0.0,9991.0,74.6,21.0,0.0
36,13.67,850.44,10.0,80000.0,0,9.89,0.0,23928.0,80.1,28.0,0.0
60,14.65,47.22,0.0,13530.0,0,22.53,0.0,2889.0,70.5,8.0,1.0
60,23.63,787.37,5.0,70000.0,0,18.96,0.0,31539.0,85.9,49.0,3.0
36,18.75,87.68,7.0,55000.0,0,27.82,0.0,5921.0,94.0,23.0,0.0
60,15.8,726.36,3.0,150000.0,0,9.73,0.0,32581.0,62.2,36.0,2.0
36,10.16,388.11,2.0,48000.0,0,17.75,0.0,7639.0,56.2,24.0,4.0
36,18.49,257.53,0.0,43500.0,0,15.61,0.0,5273.0,90.9,18.0,0.0
36,13.11,285.17,3.0,17000.0,0,19.91,0.0,7431.0,90.6,8.0,0.0
36,19.05,733.63,6.0,60600.0,0,13.86,0.0,6879.0,63.7,22.0,2.0
60,18.75,129.02,10.0,49029.0,0,2.77,0.0,1938.0,60.6,8.0,1.0
60,21.0,757.5,10.0,96000.0,0,22.14,0.0,9338.0,77.8,25.0,2.0
36,15.31,219.35,5.0,36000.0,0,29.13,0.0,15017.0,55.6,23.0,0.0
36,15.8,341.82,9.0,28900.0,0,30.79,0.0,5143.0,49.9,23.0,1.0
36,7.62,358.36,10.0,33600.0,0,16.82,0.0,15332.0,40.9,15.0,1.0
36,7.9,225.29,0.0,15000.0,0,22.96,0.0,7616.0,60.6,9.0,0.0
36,16.29,353.01,2.0,70000.0,0,29.86,0.0,28189.0,93.1,36.0,1.0
36,9.76,643.1,2.0,80000.0,0,12.48,0.0,26187.0,60.5,28.0,1.5905941574050508
60,21.98,441.73,8.0,42000.0,0,19.89,0.0,7978.0,60.9,21.0,1.0
36,18.49,70.98,5.740067017711824,20028.0,0,27.44,0.0,563.0,56.3,14.0,0.0
60,22.95,466.08,5.0,68000.0,0,20.14,0.0,14905.0,94.3,29.0,8.0
36,17.77,216.23,7.0,45000.0,0,22.16,0.0,13565.0,94.1,17.0,0.0
36,13.99,410.08,4.0,61000.0,0,21.07,0.0,13318.0,47.1,35.0,0.0
36,19.05,1148.13,10.0,70000.0,0,8.01,0.0,22200.0,84.4,39.0,2.0
36,17.77,792.82,9.0,50000.0,0,28.2,0.0,14105.0,92.8,16.0,0.0
36,11.14,101.7,4.0,82000.0,0,5.37,0.0,3261.0,45.3,13.0,0.0
36,16.77,533.08,5.0,42000.0,0,14.69,0.0,9607.0,53.7,26.0,1.5905941574050508
36,13.11,202.49,0.0,30000.0,0,22.6,0.0,3915.0,87.0,9.0,0.0
60,16.29,489.45,5.0,68000.0,0,22.54,0.0,37968.0,71.2,13.0,0.0
36,10.16,129.37,1.0,120000.0,0,12.78,0.0,20931.0,74.5,19.0,0.0
60,18.25,485.07,10.0,42000.0,0,5.31,0.0,10331.0,31.0,21.0,1.5905941574050508
60,12.12,78.07,7.0,41000.0,0,10.95,0.0,13489.0,34.0,20.0,0.0
60,17.27,689.32,2.0,130000.0,0,13.54,0.0,32367.0,84.1,37.0,9.0
36,17.27,89.47,6.0,25000.0,0,19.44,0.0,11686.0,56.2,9.0,0.0
60,14.09,606.19,9.0,76000.0,0,32.9,0.0,27836.0,75.8,32.0,0.0
36,13.99,340.02,1.0,20000.0,0,13.02,0.0,8188.0,68.2,15.0,0.0
60,21.67,548.64,1.0,42500.0,0,22.76,0.0,13752.0,96.2,12.0,1.5905941574050508
36,15.31,187.15,5.740067017711824,26000.0,0,23.14,0.0,3218.0,54.5,63.0,2.0
36,17.27,53.69,9.0,73000.0,0,32.45,0.0,54726.0,88.4,37.0,5.0
36,15.31,174.09,5.740067017711824,179376.0,0,11.72,0.0,32734.0,88.5,34.0,1.5905941574050508
36,15.31,269.84,5.0,80000.0,0,32.79,0.0,19476.0,87.5,50.0,4.0
36,12.12,665.44,7.0,49000.0,0,19.54,0.0,21303.0,80.9,19.0,1.5905941574050508
36,13.67,671.85,9.0,40000.0,0,28.47,0.0,16135.0,66.1,26.0,0.0
36,14.09,188.22,4.0,20000.0,0,29.28,0.0,6074.0,48.6,21.0,0.0
36,13.11,394.0,4.0,35000.0,0,20.67,0.0,7779.0,51.5,23.0,0.0
36,18.49,241.15,5.0,85000.0,0,10.73,0.0,2406.0,53.5,18.0,0.0
36,14.33,103.02,9.0,65000.0,0,31.48,0.0,37343.0,85.8,22.0,1.0
60,22.95,513.25,4.0,36500.0,0,25.12,0.0,12607.0,94.1,36.0,0.0
36,18.49,425.87,9.0,35000.0,0,34.46,0.0,1708.0,47.4,20.0,0.0
36,15.27,345.37,3.0,32000.0,0,21.6,0.0,15310.0,53.3,20.0,1.5905941574050508
36,15.8,315.53,10.0,60000.0,0,18.52,0.0,23465.0,60.2,31.0,4.0
36,15.8,175.3,10.0,34000.0,0,20.46,0.0,4239.0,69.5,25.0,0.0
60,21.0,649.29,7.0,68000.0,0,24.88,0.0,12779.0,81.9,20.0,1.0
60,19.72,442.49,10.0,40000.0,0,15.93,0.0,19671.0,83.4,10.0,0.0
36,10.74,260.93,8.0,96000.0,0,1.63,0.0,740.0,21.1,5.0,0.0
36,12.42,187.13,10.0,98000.0,0,14.61,0.0,7835.0,77.6,38.0,1.5905941574050508
36,16.29,475.68,10.0,120000.0,0,4.28,0.0,4059.0,73.8,8.0,2.0
36,15.81,350.64,10.0,38000.0,0,13.61,0.0,8366.0,90.9,21.0,0.0
36,15.8,188.44,5.0,28000.0,0,27.39,0.0,5981.0,45.3,18.0,0.0
36,14.09,239.55,2.0,60000.0,0,29.76,0.0,2890.0,25.8,14.0,0.0
36,10.16,388.11,10.0,55000.0,0,11.28,0.0,17269.0,72.1,17.0,3.0
60,21.49,477.59,10.0,44700.0,0,23.41,0.0,25872.0,89.8,21.0,0.0
60,18.75,432.21,1.0,55000.0,0,20.4,0.0,26699.0,66.9,41.0,3.0
60,21.49,227.52,5.0,25000.0,0,27.32,0.0,10869.0,71.5,22.0,0.0
36,9.91,483.38,8.0,75000.0,0,4.38,0.0,13167.0,42.1,27.0,1.5905941574050508
36,8.9,158.77,6.0,87000.0,0,14.32,0.0,8611.0,61.1,23.0,2.0
36,18.25,961.37,3.0,53900.0,0,16.07,0.0,21976.0,93.9,33.0,0.0
60,24.7,505.47,0.0,44790.0,0,22.69,0.0,7084.0,54.9,20.0,0.0
60,18.64,463.38,5.0,41000.0,0,12.12,0.0,8860.0,57.2,27.0,1.5905941574050508
36,14.33,188.86,3.0,20000.0,0,11.22,0.0,6212.0,80.7,7.0,0.0
36,18.75,696.81,5.740067017711824,43118.4,0,28.75,0.0,3343.0,60.8,37.0,1.0
60,21.49,419.52,0.0,45000.0,0,18.4,0.0,17898.0,50.6,33.0,2.0
60,19.22,475.63,5.0,50000.0,0,26.3,0.0,24643.0,71.2,36.0,7.0
36,13.11,539.96,2.0,70000.0,0,20.97,0.0,21495.0,49.0,29.0,0.0
36,18.49,101.92,5.0,80000.0,0,29.67,0.0,7163.0,58.2,39.0,1.0
36,12.12,166.36,4.0,46000.0,0,18.91,0.0,13864.0,50.8,15.0,0.0
36,17.27,429.45,0.0,55000.0,0,14.97,0.0,16987.0,76.9,37.0,0.0
36,14.09,342.22,1.0,79000.0,0,25.15,1.0,38483.0,73.7,16.0,1.0
60,13.99,508.3,10.0,60000.0,0,14.83,0.0,4181.0,83.6,24.0,1.5905941574050508
36,10.16,239.34,6.0,50000.0,0,25.06,0.0,21333.0,67.1,24.0,0.0
36,10.16,194.06,6.0,40000.0,0,7.24,0.0,5365.0,31.4,16.0,0.0
36,10.16,388.11,7.0,90000.0,0,13.57,0.0,7812.0,51.7,17.0,0.0
60,19.05,856.95,3.0,94800.0,0,14.51,0.0,23020.0,71.5,30.0,10.0
36,7.9,359.84,3.0,34500.0,0,22.35,0.0,12979.0,25.6,22.0,0.0
60,15.81,508.57,10.0,98000.0,0,13.48,0.0,14578.0,68.4,16.0,1.0
36,18.55,437.15,6.0,65000.0,0,2.97,0.0,5063.0,64.9,17.0,1.0
60,22.78,785.8,5.0,73500.0,0,10.29,0.0,18101.0,75.7,50.0,1.5905941574050508
36,13.11,404.97,2.0,36000.0,0,16.67,0.0,9444.0,88.3,29.0,2.0
36,9.76,115.76,5.740067017711824,72000.0,0,3.9,0.0,2586.0,58.8,6.0,2.0
60,18.55,308.33,3.0,36000.0,0,15.53,0.0,21369.0,83.5,22.0,7.0
36,13.11,458.96,10.0,35000.0,0,11.14,0.0,13606.0,56.0,22.0,0.0
36,15.31,348.18,10.0,41000.0,0,34.92,0.0,11441.0,76.3,28.0,2.0
36,17.77,432.45,5.0,42000.0,0,16.45,0.0,11040.0,64.2,23.0,0.0
60,17.27,149.99,0.0,40248.0,0,4.5,0.0,1734.0,75.4,5.0,0.0
60,18.49,461.9,7.0,55000.0,0,25.75,0.0,6517.0,81.5,25.0,4.0
36,18.75,767.13,1.0,49920.0,0,5.72,0.0,12453.0,92.9,17.0,0.0
36,8.9,381.04,3.0,48332.75,0,25.69,0.0,3994.0,27.7,17.0,1.0
36,7.51,177.34,5.740067017711824,19000.0,0,24.95,0.0,15901.0,65.7,20.0,1.5905941574050508
60,15.31,446.13,1.0,48800.0,0,15.91,0.0,17514.0,70.9,24.0,6.0
36,7.62,299.15,5.0,45000.0,0,20.21,0.0,10717.0,71.4,25.0,0.0
36,17.27,525.18,1.0,38000.0,0,13.64,0.0,14585.0,52.5,17.0,0.0
36,8.9,174.65,0.0,21000.0,0,9.26,0.0,4480.0,35.6,13.0,0.0
36,14.65,724.38,5.0,215000.0,0,11.75,0.0,7206.0,49.7,18.0,1.0
36,13.67,268.74,2.0,36000.0,0,8.4,0.0,8990.0,66.6,12.0,1.5905941574050508
36,14.09,547.55,7.0,44000.0,0,20.98,0.0,19977.0,79.0,16.0,1.0
36,14.33,340.81,6.0,45000.0,0,22.29,0.0,10296.0,79.8,29.0,0.0
60,20.49,936.86,3.0,130000.0,0,16.71,0.0,28719.0,48.3,29.0,0.0
36,19.72,742.28,9.0,52000.0,0,23.65,0.0,5273.0,68.5,32.0,0.0
36,12.12,399.26,5.0,89125.0,0,7.57,1.0,12980.0,86.5,15.0,5.0
36,19.05,623.59,7.0,72000.0,0,15.9,0.0,15698.0,84.4,19.0,0.0
36,8.9,296.1,5.0,27500.0,0,18.15,0.0,7566.0,44.8,15.0,1.0
36,15.31,974.89,5.740067017711824,65000.0,0,13.79,0.0,17911.0,47.3,17.0,0.0
36,17.77,288.3,10.0,75000.0,0,5.05,0.0,7164.0,28.8,16.0,0.0
36,15.31,542.28,0.0,65000.0,0,23.19,0.0,20438.0,87.7,22.0,1.0
60,20.49,649.11,10.0,54600.0,0,25.78,0.0,20648.0,69.1,30.0,0.0
60,22.47,557.74,2.0,140000.0,0,9.78,0.0,7423.0,49.5,15.0,0.0
36,18.75,730.6,0.0,76000.0,0,10.22,0.0,15659.0,67.8,23.0,0.0
36,13.11,155.24,1.0,37000.0,0,24.94,0.0,13462.0,57.6,27.0,1.0
60,19.72,516.24,6.0,47000.0,0,29.97,0.0,28366.0,62.5,33.0,1.0
36,14.65,689.89,2.0,85000.0,0,16.57,0.0,13908.0,86.4,27.0,1.5905941574050508
36,18.49,291.19,10.0,29000.0,0,25.12,0.0,6781.0,96.9,19.0,0.0
36,18.55,561.01,10.0,72000.0,0,17.2,0.0,28603.0,79.1,29.0,4.0
36,16.29,302.71,5.0,36000.0,0,16.13,0.0,9585.0,45.7,12.0,0.0
36,14.33,171.7,3.0,33000.0,0,28.51,0.0,5957.0,59.2,15.0,0.0
36,11.14,492.08,5.0,60000.0,0,20.94,0.0,6425.0,24.1,31.0,0.0
60,15.81,387.48,5.0,60000.0,0,15.98,0.0,3474.0,26.7,28.0,0.0
60,22.47,557.74,6.0,105000.0,0,13.88,0.0,24817.0,88.1,23.0,4.0
60,21.98,309.21,2.0,36000.0,0,24.1,0.0,17130.0,92.6,19.0,0.0
36,13.11,177.18,1.0,20000.0,0,30.12,0.0,13256.0,38.6,42.0,0.0
60,23.13,545.52,10.0,74000.0,0,15.0,0.0,9285.0,46.9,20.0,0.0
36,13.67,204.11,1.0,57000.0,0,19.37,0.0,14636.0,92.1,16.0,1.0
36,19.05,550.22,2.0,75000.0,0,17.82,0.0,20445.0,73.0,15.0,0.0
36,14.33,650.71,10.0,54000.0,0,20.18,0.0,23195.0,64.6,16.0,0.0
36,13.99,259.72,7.0,52000.0,0,11.4,1.0,8043.0,55.1,15.0,1.5905941574050508
60,13.11,437.95,2.0,100000.0,0,3.45,0.0,50625.0,12.2,20.0,1.5905941574050508
60,15.31,598.83,4.0,84000.0,0,11.94,0.0,21968.0,67.8,13.0,1.0
60,15.81,392.32,2.0,35000.0,0,23.14,0.0,4953.0,22.7,13.0,0.0
36,10.16,388.11,7.0,50000.0,0,33.22,0.0,27549.0,41.9,38.0,0.0
36,15.31,174.09,10.0,72000.0,0,20.67,0.0,14878.0,59.9,28.0,2.0
60,16.77,445.13,10.0,68780.0,0,19.94,0.0,19583.0,82.3,21.0,1.5905941574050508
60,14.33,703.2,2.0,260000.0,0,5.43,0.0,13825.0,27.9,28.0,2.0
60,22.45,223.01,10.0,50200.92,0,19.02,0.0,21417.0,85.3,28.0,0.0
36,14.33,412.06,2.0,40400.0,0,29.55,0.0,16130.0,53.9,19.0,1.0
36,14.33,240.37,2.0,25000.0,0,15.6,0.0,2637.0,61.3,8.0,0.0
36,13.11,485.96,8.0,60000.0,0,10.75,0.0,19772.0,71.6,29.0,0.0
60,22.47,976.04,8.0,89000.0,0,10.82,0.0,5036.0,46.6,13.0,0.0
60,19.99,582.75,4.0,45000.0,0,30.04,0.0,14276.0,89.2,42.0,0.0
36,11.14,118.1,0.0,40000.0,0,3.6,0.0,2140.0,59.4,10.0,0.0
36,7.9,250.33,2.0,30000.0,0,8.08,0.0,7642.0,32.1,11.0,0.0
